raw_text,label
Invoice Payment Overdue. Please review the secure document here: http://172.16.159.211/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6053",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.21.178/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.143.48/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8289",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/12429,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/37022,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 3629",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.163.40/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.174.107/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4245",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.192.5/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/73520 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4700",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/14032,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.64.221/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.12.234/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9037",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/46014,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4260",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/20210 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.228.6/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/98594 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.234.76/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 8019",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7799",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8204",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.206.240/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.253.232/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.202.200/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.108.52/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.70.131/admin-login,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.21.74/admin-login,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.98.74/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9370",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9197",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9624",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/24451,1
"Here is the invoice you requested for the software licensing.

Ref: 5017",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.152.239/admin-login,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.1.141/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 2993",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1490",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/18024,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4995",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7673",0
"Here is the invoice you requested for the software licensing.

Ref: 2868",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9330",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4587",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3328",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1406",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7654",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.255.227/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8726",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/22804 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.162.237/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/22750,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2571",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1146",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.163.238/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.162.17/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/16683 to update your info within 24 hours.",1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/30932,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9653",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.142.70/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 3420",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5513",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4357",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.72.200/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.156.20/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8687",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.176.116/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7631",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/93578 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 9045",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7944",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/23025,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1521",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6615",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.110.83/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2558",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/19350 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2059",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/30018,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6599",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.219.95/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 2767",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.73.104/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8416",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6061",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6301",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4193",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4186",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.180.149/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4906",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.189.252/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/86969,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.191.75/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/76942 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1599",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6578",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2462",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/42094 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2935",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.7.145/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2744",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.71.210/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2478",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7799",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6483",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.155.52/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/95447 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.19.57/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/18057 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.109.115/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7514",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/96014,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.243.85/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1096",0
"Here is the invoice you requested for the software licensing.

Ref: 1346",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/57744 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6468",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.151.158/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3722",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.50.104/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5005",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.196.22/secure-update to avoid permanent account deletion.,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.241.91/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.207.148/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/94943 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1614",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/98071 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.26.234/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/93065 to update your info within 24 hours.",1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5006",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.154.121/secure-update to avoid permanent account deletion.,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1091",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.36.173/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.217.130/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.174.123/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/68119,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/72702,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.135.72/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 9409",0
"Here is the invoice you requested for the software licensing.

Ref: 8803",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3410",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1549",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.169.136/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.196.72/admin-login,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1715",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.46.219/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7970",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.57.229/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5174",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/27971 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8932",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5761",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.238.11/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7953",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 2293",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/90344,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/62268 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.130.102/admin-login,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 8763",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.249.71/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/87724,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2694",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 8437",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/77510 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2336",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/56242,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.1.85/admin-login,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.30.233/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/59755,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/94594 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 1708",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4979",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.225.69/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.167.247/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7372",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.114.254/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.202.205/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2511",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3925",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8311",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/40599 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.186.138/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.159.32/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/44410,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.23.130/admin-login,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3562",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.187.95/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/91909 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6231",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.68.37/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/10378,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7665",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3049",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7540",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.220.5/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 4650",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.119.238/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.122.246/admin-login,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4450",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.231.182/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/99302,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9169",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 2761",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.156.134/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3029",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9693",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.178.22/admin-login,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.21.115/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/92473 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.152.4/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/97369 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7333",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.81.117/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/10130,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.179.137/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/24561 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.26.221/admin-login,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 8938",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.44.206/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5843",0
"Here is the invoice you requested for the software licensing.

Ref: 4327",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3350",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.195.114/admin-login,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8560",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7584",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/26801 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.241.204/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.130.215/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6543",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5054",0
"Here is the invoice you requested for the software licensing.

Ref: 4437",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 2173",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 4053",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6118",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.76.220/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8688",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.95.226/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8921",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/57143 to update your info within 24 hours.",1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/78756,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5135",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/22237 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.93.234/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.150.7/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 2427",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/49769 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7656",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8453",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2102",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/14042,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.169.67/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 2274",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.185.51/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 4465",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3666",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 2452",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1250",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.102.184/secure-update to avoid permanent account deletion.,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.66.139/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8987",0
"Here is the invoice you requested for the software licensing.

Ref: 6248",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7774",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6731",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3008",0
"Here is the invoice you requested for the software licensing.

Ref: 2573",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.177.26/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/62686,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.6.143/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 8509",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7534",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.86.174/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 9197",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5798",0
"Here is the invoice you requested for the software licensing.

Ref: 8060",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.26.13/invoice.pdf.exe,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 2198",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/80792 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.149.157/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/50467 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.141.155/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.251.206/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5120",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.163.31/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/65209,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6736",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/30870 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.15.70/admin-login,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5776",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7148",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/16902,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.150.2/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.44.251/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/47989 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 3613",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.164.116/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/90962 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7239",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.134.209/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7862",0
"Here is the invoice you requested for the software licensing.

Ref: 3354",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/76847,1
"Here is the invoice you requested for the software licensing.

Ref: 5823",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.171.12/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/88197,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.67.216/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/42855 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.49.156/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/35033 to update your info within 24 hours.",1
